stop_id,stop_name,latitude,longitude,platform_code,platform_name,municipality,wheelchair_accessible,parent_station,adress,description,zone,route_type
5342,Main St opp Pleasant St,42.426166,-71.067354,,,Malden,1,,,,LocalBus,3
4040,North St @ Maitland Ave,42.191015,-71.029853,,,Randolph,1,,,,LocalBus,3
2889,Mystic Ave @ Columbia Rd,42.413444,-71.108991,,,Medford,1,,,,LocalBus,3
6410,Washington St @ Needham Rd,42.243669,-71.124308,,,Boston,1,,,,LocalBus,3
7189,Cabot St @ Country Dr,42.570694,-70.891984,,,Beverly,1,,,,LocalBus,3
5322,Salem St @ Park St,42.420672,-71.098936,,,Medford,1,,,,LocalBus,3
9107,Main St @ Chestnut St,42.444772,-71.134486,,,Winchester,1,,,,LocalBus,3
2359,Park Ave @ Cedar Ave,42.412569,-71.181872,,,Arlington,0,,,,LocalBus,3
1743,Columbus Ave @ Walnut Ave,42.313614,-71.095387,,,Boston,1,,,,LocalBus,3
3489,Beale St @ Forbes Hill Rd,42.258932,-71.031551,,,Quincy,1,,,,LocalBus,3
7331,Lynnfield St opp Lebel Rd,42.498635,-70.972963,,,Lynn,1,,,,LocalBus,3
49832,Salem St @ Wood St,42.487638,-71.135821,,,Woburn,1,,,,LocalBus,3
6681,N Franklin St @ Boston St,42.469943,-70.959904,,,Lynn,1,,,,LocalBus,3
416,Blue Hill Ave opp McLellan St,42.301448,-71.085964,,,Boston,1,,,,LocalBus,3
6463,Cummins Hwy @ Sycamore St,42.284441,-71.125001,,,Boston,1,,,,LocalBus,3
2192,Concord Ave opp Edgemoor Rd,42.392508,-71.163804,,,Belmont,1,,,,LocalBus,3
3252,749 Sea St,42.26478,-70.970523,,,Quincy,1,,,,LocalBus,3
2622,Elm St @ Porter St,42.38626,-71.113903,,,Somerville,1,,,,LocalBus,3
78201,Lexington St @ Rumford Ave,42.357685,-71.239754,,,Newton,1,,,,LocalBus,3
9209,Main St @ Fairlawn St,42.438316,-71.067159,,,Malden,0,,,,LocalBus,3
16369,River St @ Violante St,42.266533,-71.097269,,,Boston,1,,,,LocalBus,3
7710,Lexington St @ Burnham St,42.383857,-71.189437,,,Belmont,1,,,,LocalBus,3
5841,Bennington St @ Westbrook St,42.384811,-71.012515,,,Boston,1,,,,LocalBus,3
3830,South St opp Arnold St,42.244109,-70.985646,,,Quincy,1,,,,LocalBus,3
8952,Turtle Pond Pkwy @ Alwin St,42.25338,-71.139224,,,Boston,1,,,,LocalBus,3
4951,Margin St opp Driscoll St,42.533119,-70.913895,,,Peabody,1,,,,LocalBus,3
3369,Granite Ave @ Milton St,42.280252,-71.054608,,,Boston,1,,,,LocalBus,3
2154,Concord Ave opp New St,42.387142,-71.14201,,,Cambridge,1,,,,LocalBus,3
16739,Garfield Ave @ Castle Rising Ct,42.46965,-70.991008,,,Lynn,1,,,,LocalBus,3
4175,N Main St @ Chestnut St,42.185413,-71.055272,,,Randolph,1,,,,LocalBus,3
41836,Independence Dr @ Gerry Rd,42.299997,-71.15539,,,Brookline,1,,,,LocalBus,3
9019,68 Hunting St opp Hunting Playground,42.434141,-71.035964,,,Malden,1,,,,LocalBus,3
12636,Broadway opp Clarendon Hill Busway,42.406461,-71.132577,,,Somerville,1,,,,LocalBus,3
3036,Hancock St opp Greenleaf St,42.255009,-71.006352,,,Quincy,0,,,,LocalBus,3
576,River St opp Duxbury Rd,42.271405,-71.080781,,,Boston,1,,,,LocalBus,3
4615,Commonwealth Ave @ Endicott St,42.548524,-70.942572,,,Danvers,1,,,,LocalBus,3
6113,Lafayette St @ Loring Ave,42.505653,-70.890897,,,Salem,1,,,,LocalBus,3
9283,Cordis St @ Court St,42.515601,-71.069515,,,Wakefield,0,,,,LocalBus,3
3224,Billings Rd @ Royal St,42.276463,-71.020136,,,Quincy,1,,,,LocalBus,3
8537,Parker St opp Wheeler Rd,42.312077,-71.196618,,,Newton,1,,,,LocalBus,3
1219,Columbus Ave @ Centre St,42.325015,-71.09808,,,Boston,1,,,,LocalBus,3
7432,Lincoln Ave @ Sunnyside Pk,42.449907,-71.000911,,,Saugus,1,,,,LocalBus,3
39679,Commercial St @ Elm St,42.228303,-70.987743,,,Braintree,1,,,,LocalBus,3
5323,Salem St @ Dudley St,42.421444,-71.097078,,,Medford,1,,,,LocalBus,3
3868,Washington St opp Gilbert L Bean Rd,42.20575,-71.00466,,,Braintree,1,,,,LocalBus,3
108,Massachusetts Ave @ Trowbridge St,42.37027,-71.112998,,,Cambridge,1,,,,LocalBus,3
6571,S Huntington Ave @ Bynner St,42.32381,-71.112191,,,Boston,1,,,,LocalBus,3
9026,Salem St @ Rockwell St,42.432769,-71.048239,,,Malden,1,,,,LocalBus,3
30009,Massachusetts Ave @ Magazine St,42.328065,-71.068054,,,Boston,1,,,,LocalBus,3
3590,Otis St opp Ship St,42.245898,-70.887274,,,Hingham,1,,,,LocalBus,3
22,E Broadway @ H St,42.335457,-71.04167,,,Boston,1,,,,LocalBus,3
9053,Highland Ave @ Oakland St,42.418497,-71.079795,,,Malden,0,,,,LocalBus,3
1136,Centre St @ Wyman St,42.3225,-71.106772,,,Boston,1,,,,LocalBus,3
1800,Louis Prang St @ Evans Way,42.338412,-71.097203,,,Boston,1,,,,LocalBus,3
6702,Kings Hill Dr @ Nottingham Ct,42.467079,-70.99006,,,Lynn,1,,,,LocalBus,3
7795,130 Lexington St @ Shopping Plaza,42.380956,-71.236391,,,Waltham,1,,,,LocalBus,3
6761,Boston St @ Mall St,42.466391,-70.964853,,,Lynn,1,,,,LocalBus,3
56500,686 American Legion Hwy,42.283989,-71.112385,,,Boston,1,,,,LocalBus,3
7190,Dodge St @ Longmeadow Rd,42.572655,-70.892949,,,Beverly,1,,,,LocalBus,3
12821,Main St opp Schraffts Bldg,42.38372,-71.072326,,,Boston,1,,,,LocalBus,3
2600,McGrath Hwy @ Medford St,42.377014,-71.088919,,,Somerville,1,,,,LocalBus,3
252,W 7th St @ C St,42.337229,-71.055505,,,Boston,1,,,,LocalBus,3
3686,Broad St opp Shawmut St,42.21611,-70.926578,,,Weymouth,0,,,,LocalBus,3
9982,Beacon St @ Park St,42.357656,-71.06328,,,Boston,1,,,,LocalBus,3
7191,Dodge St opp Conant St,42.576832,-70.890863,,,Beverly,1,,,,LocalBus,3
2548,Kirkland St @ Kirkland Place,42.376924,-71.112872,,,Cambridge,1,,,,LocalBus,3
32000,Burgin Pkwy @ Quincy Center Station,42.252035,-71.00588,,,Quincy,1,,,,LocalBus,3
74637,Eastern Avenue,42.388476,-71.023829,,Chelsea,Chelsea,1,place-estav,,Eastern Avenue - Silver Line - SL3 Chelsea,SLWaterfrontNonLogan,3
2628,Grove St @ Highland Ave,42.396024,-71.120198,,,Somerville,1,,,,LocalBus,3
483,Washington St @ Wheatland Ave,42.293796,-71.071986,,,Boston,1,,,,LocalBus,3
11613,W Boundary Rd @ Washington St,42.267432,-71.149989,,,Boston,1,,,,LocalBus,3
4526,American Legion Hwy @ Bell Circle,42.409969,-71.001815,,,Revere,1,,,,LocalBus,3
2909,Boston St opp Mayhew St,42.321863,-71.061285,,,Boston,1,,,,LocalBus,3
5890,171 Faywood Ave,42.392196,-71.007272,,,Boston,1,,,,LocalBus,3
81852,Chestnut St @ Oak St,42.276974,-71.23751,,,Needham,1,,,,LocalBus,3
4576,Centennial Dr @ Corporation Way,42.521992,-70.961154,,,Peabody,0,,,,LocalBus,3
9191,Main St @ Hanson St,42.476865,-71.062403,,,Wakefield,1,,,,LocalBus,3
7484,Main St @ Forest St,42.469592,-71.030074,,,Saugus,1,,,,LocalBus,3
2940,Boston St @ Rawson St,42.326245,-71.058648,,,Boston,1,,,,LocalBus,3
5308,Main St opp Albion St,42.400319,-71.103889,,,Medford,1,,,,LocalBus,3
346,Dorchester Ave @ Adams St,42.301415,-71.059788,,,Boston,1,,,,LocalBus,3
3896,N Franklin St @ Elm Ave,42.158339,-71.006804,,,Holbrook,1,,,,LocalBus,3
35202,Preble St @ Dorchester Ave,42.329528,-71.056534,,,Boston,1,,,,LocalBus,3
2078,61 Aberdeen Ave,42.376545,-71.146202,,,Cambridge,1,,,,LocalBus,3
7575,Central St opp Pleasant St,42.467925,-71.00883,,,Saugus,1,,,,LocalBus,3
2884,Mystic Ave opp Harvard St,42.406714,-71.102326,,,Medford,1,,,,LocalBus,3
2356,West Service Rd @ Hillcrest St,42.410504,-71.177309,,,Arlington,1,,,,LocalBus,3
8467,Springs Rd @ Hancock St,42.49331,-71.278346,,,Bedford,1,,,,LocalBus,3
1306,Harvard St @ Shailer St,42.343974,-71.124518,,,Brookline,1,,,,LocalBus,3
1606,Bacon St @ Clark Ln,42.387995,-71.240192,,,Waltham,1,,,,LocalBus,3
5263,Woodard Rd @ Wren St,42.278855,-71.148157,,,Boston,1,,,,LocalBus,3
3692,Middle St @ Broad St,42.217957,-70.936737,,,Weymouth,1,,,,LocalBus,3
2341,Blanchard Rd opp Merrill Ave,42.391641,-71.157397,,,Cambridge,1,,,,LocalBus,3
7888,Loomis St @ Winthrop Ave,42.488059,-71.273314,,,Bedford,1,,,,LocalBus,3
3619,Bridge St @ Bartlett St,42.242769,-70.954695,,,Weymouth,1,,,,LocalBus,3
5829,Proctor Ave @ Adams St,42.414383,-71.017408,,,Revere,1,,,,LocalBus,3
837,Lasell St @ Lagrange St,42.288919,-71.166774,,,Boston,1,,,,LocalBus,3
49808,Burlington Mall Rd opp Meadow Rd,42.484867,-71.217131,,,Burlington,1,,,,LocalBus,3
8390,Baker St opp Wycliff Ave,42.276251,-71.167,,,Boston,1,,,,LocalBus,3
4081,Pond St opp Margaret Dr,42.196568,-71.027616,,,Braintree,1,,,,LocalBus,3
2398,Medford St @ School St,42.389067,-71.097025,,,Somerville,1,,,,LocalBus,3
7836,180 Lexington St,42.355216,-71.242177,,,Newton,1,,,,LocalBus,3
3304,Palmer St @ Taffrail Rd,42.251437,-70.966686,,,Quincy,1,,,,LocalBus,3
4,Washington St @ Lenox St,42.335164,-71.078518,,,Boston,1,,,,ExpressBus-Downtown,3
5508,Broadway @ Langdon St,42.398888,-71.06301,,,Everett,1,,,,LocalBus,3
8318,7 Sohier Rd,42.559269,-70.879784,,,Beverly,1,,,,LocalBus,3
4329,Adams St @ Greenview St,42.255697,-71.031604,,,Quincy,1,,,,LocalBus,3
835,Lasell St @ Perham St,42.287039,-71.169316,,,Boston,1,,,,LocalBus,3
4008,S Franklin St opp Chandler St,42.151512,-71.008218,,,Holbrook,1,,,,LocalBus,3
2122,Belmont St @ Falmouth St,42.376771,-71.16094,,,Belmont,1,,,,LocalBus,3
9251,Main St @ Water St,42.502471,-71.069633,,,Wakefield,1,,,,LocalBus,3
2224,Broadway @ Fayette St,42.370776,-71.104598,,,Cambridge,1,,,,LocalBus,3
4225,S Main St opp Centre St,42.144623,-71.041694,,,Randolph,1,,,,LocalBus,3
3307,Bicknell St @ O'Brien Towers Driveway,42.251163,-70.963228,,,Quincy,0,,,,LocalBus,3
1487,Dudley St @ Hampden St,42.326245,-71.075411,,,Boston,1,,,,LocalBus,3
39694,Union St opp McCusker Dr,42.219158,-70.981789,,,Braintree,1,,,,LocalBus,3
989,Galen St @ Maple St,42.360079,-71.185332,,,Watertown,1,,,,LocalBus,3
111146,Pemberton Point,42.303676,-70.919766,,,Hull,1,,,,LocalBus,3
1936,South St @ Spalding St,42.303741,-71.114635,,,Boston,1,,,,LocalBus,3
3907,N Franklin St @ Johns Ave,42.167556,-71.00674,,,Holbrook,1,,,,LocalBus,3
2823,Main St @ Middlesex St,42.380135,-71.069908,,,Boston,1,,,,LocalBus,3
10633,Washington St @ Rosecliff St,42.282087,-71.132727,,,Boston,1,,,,LocalBus,3
19253,Woburn St @ Lowell St - Reading Sq,42.524955,-71.102987,,,Reading,1,,,,LocalBus,3
3244,Sea St @ Barbour Terr,42.262156,-70.988374,,,Quincy,1,,,,LocalBus,3
86122,Wood St @ Bates Rd,42.457819,-71.263489,,,Lexington,0,,,,LocalBus,3
7623,Washington St @ Shaw St,42.347172,-71.230344,,,Newton,1,,,,LocalBus,3
1055,River St opp Blackstone St,42.361913,-71.114378,,,Cambridge,1,,,,LocalBus,3
5609,Washington Ave @ Chestnut St,42.394282,-71.033613,,,Chelsea,1,,,,LocalBus,3
4009,S Franklin St @ Holbrook Park,42.152223,-71.008282,,,Holbrook,1,,,,LocalBus,3
2251,Massachusetts Ave @ Appleton St,42.42357,-71.176264,,,Arlington,1,,,,LocalBus,3
4234,40 N Main St,42.135948,-71.039848,,,Avon,1,,,,LocalBus,3
16131,Essex St @ Jackson Pk,42.478039,-70.918443,,,Swampscott,1,,,,LocalBus,3
15045,Spruce St @ Second St,42.393744,-71.042282,,,Chelsea,1,,,,LocalBus,3
4772,Salem St @ Sunbeam Ln,42.483751,-70.898908,,,Swampscott,1,,,,LocalBus,3
8333,Readville St @ Albermarle St,42.242626,-71.134245,,,Boston,1,,,,LocalBus,3
5056,Hancock St @ Belmont St,42.416344,-71.059761,,,Everett,1,,,,LocalBus,3
7818,Rumford Ave @ Woerd Ave,42.361044,-71.245653,,,Waltham,1,,,,LocalBus,3
26495,Hyde Park Ave opp Eldridge Rd,42.292513,-71.117909,,,Boston,1,,,,LocalBus,3
3727,354 Quincy Ave,42.240464,-70.987378,,,Quincy,1,,,,LocalBus,3
11939,Centre St @ Eliot St,42.309651,-71.115764,,,Boston,1,,,,LocalBus,3
5884,Boardman St @ Leyden St,42.390844,-71.012513,,,Boston,1,,,,LocalBus,3
4289,721 N Main St,42.180872,-71.051837,,,Randolph,1,,,,LocalBus,3
12859,First Ave @ Terry Ring,42.374705,-71.054667,,,Boston,1,,,,LocalBus,3
4520,Western Ave opp Lynn Garage,42.45513,-70.974024,,,Lynn,1,,,,LocalBus,3
4138,Central Ave @ Valley Rd,42.265947,-71.077174,,,Milton,1,,,,LocalBus,3
74611,South Station,42.352271,-71.055242,,Airport/Design Center/Chelsea,Boston,1,place-sstat,"700 Atlantic Ave, Boston, MA 02110",South Station - Silver Line - Airport/Design Center/Chelsea,SLWaterfrontNonLogan,3
8306,Fellsway W @ Cherry St,42.424604,-71.094343,,,Medford,1,,,,LocalBus,3
9029,Highland Ave @ Pleasant St,42.426392,-71.081109,,,Malden,1,,,,LocalBus,3
1553,High St @ Highland Rd,42.326067,-71.120199,,,Brookline,1,,,,LocalBus,3
5404,Main St @ West St,42.403728,-71.061171,,,Everett,1,,,,LocalBus,3
1041,Market St @ Centola St,42.359279,-71.147082,,,Boston,1,,,,LocalBus,3
24482,Broadway @ Norfolk St,42.368507,-71.09914,,,Cambridge,1,,,,LocalBus,3
9161,Riverside Ave @ Fellsway,42.4098,-71.085081,,,Medford,1,,,,LocalBus,3
8511,790 Centre St,42.34502,-71.18996,,,Newton,1,,,,LocalBus,3
8611,Marrett Rd opp Forbes Rd,42.444491,-71.261248,,,Lexington,1,,,,LocalBus,3
17100,Dodge St @ Enon St,42.582466,-70.88449,,,Beverly,1,,,,LocalBus,3
7820,Rumford Ave @ Buttrick St,42.359013,-71.243279,,,Waltham,1,,,,LocalBus,3
4596,Opp 10 Sylvan St,42.54656,-70.945202,,,Peabody,1,,,,LocalBus,3
38155,Riverside,42.336666,-71.253304,,Busway,Newton,1,place-river,"367 Grove St, Newton, MA 02466",Riverside - Busway,LocalBus,3
5305,Main St @ Moreland St,42.396391,-71.098711,,,Somerville,1,,,,LocalBus,3
2271,Massachusetts Ave @ Cameron Ave,42.397954,-71.130684,,,Cambridge,1,,,,LocalBus,3
4072,North St @ Canessa St,42.179866,-71.029401,,,Randolph,1,,,,LocalBus,3
9117,Main St opp Sheridan Circle,42.465094,-71.14553,,,Winchester,1,,,,LocalBus,3
3866,Washington St @ Academy St,42.209933,-71.003667,,,Braintree,1,,,,LocalBus,3
1190,Cambridge St @ Seattle St,42.35889,-71.123853,,,Boston,1,,,,LocalBus,3
956,Commonwealth Ave @ Buick St,42.35131,-71.115933,,,Boston,2,,,,LocalBus,3
3911,Washington St @ Brewster Ave,42.175491,-71.013131,,,Braintree,1,,,,LocalBus,3
47526,Main St opp Kennedy Dr,42.464553,-71.021131,,,Saugus,1,,,,LocalBus,3
7097,Airport,42.374518,-71.029532,A,South Station,Boston,1,place-aport,"Transportation Way and Service Rd, Boston, MA 02128",Airport - Silver Line - SL3 South Station,SLWaterfrontNonLogan,3
5221,Centre St @ Hewlett St,42.292218,-71.138545,,,Boston,1,,,,LocalBus,3
9188,Main St @ Greenwood Plaza,42.481388,-71.065557,,,Wakefield,1,,,,LocalBus,3
339,Dorchester Ave @ King St,42.291937,-71.062505,,,Boston,1,,,,LocalBus,3
3626,Washington St @ Baker Ave,42.246197,-70.97504,,,Quincy,1,,,,LocalBus,3
8975,River St @ Solaris Rd,42.243093,-71.143229,,,Boston,1,,,,LocalBus,3
8612,Wood St opp Woodpark Circle,42.452743,-71.262029,,,Lexington,1,,,,LocalBus,3
53618,Washington St @ Dean St,42.18044,-71.204642,,,Norwood,1,,,,LocalBus,3
1357,Tremont St opp Roxbury Crossing Sta,42.33158,-71.095246,,,Boston,1,,,,LocalBus,3
5605,Washington Ave @ Broadway,42.392841,-71.034136,,,Chelsea,1,,,,LocalBus,3
4238,S Main St @ Frederickson Dr,42.141999,-71.040663,,,Randolph,1,,,,LocalBus,3
3398,Robertson St @ Ballou St,42.252987,-71.035344,,,Quincy,1,,,,LocalBus,3
5294,Main St @ Wellesley St,42.407532,-71.108982,,,Medford,1,,,,LocalBus,3
97618,East St @ Main St,42.146977,-71.251906,,,Walpole,1,,,,LocalBus,3
15969,Washington St opp Brazil St,42.441868,-71.07189,,,Melrose,1,,,,LocalBus,3
3941,Washington St @ President Rd,42.224202,-71.004974,,,Braintree,0,,,,LocalBus,3
4016,Franklin St @ West St,42.211776,-71.019227,,,Braintree,1,,,,LocalBus,3
3417,Water St @ Liberty St,42.240659,-71.006097,,,Quincy,1,,,,LocalBus,3
7902,Bedford St opp Simonds Rd,42.466503,-71.242312,,,Lexington,1,,,,LocalBus,3
1580,Blue Hill Ave @ Irwin St,42.321122,-71.077605,,,Boston,1,,,,LocalBus,3
8679,Main St opp Longfellow Rd,42.373561,-71.207022,,,Watertown,1,,,,LocalBus,3
88332,Main St @ Liberty St,42.376911,-71.232884,,,Waltham,1,,,,LocalBus,3
5265,1250 Fellsway,42.422386,-71.08655,,,Malden,0,,,,LocalBus,3
41111,250 Mt Vernon St @ Geiger Gibson Health Center,42.319029,-71.045472,,,Boston,1,,,,LocalBus,3
1693,Cambridge St @ Birchcrest St,42.50117,-71.194782,,,Burlington,1,,,,LocalBus,3
109824,Veterans Rd opp Seafoam Ave,42.377434,-70.974987,,,Winthrop,1,,,,LocalBus,3
2923,Old Rd @ Ellington St,42.302767,-71.084486,,,Boston,1,,,,LocalBus,3
6128,Essex St opp Ryan Pl,42.483039,-70.911405,,,Swampscott,1,,,,LocalBus,3
30249,Northern Ave @ Tide St,42.34508,-71.031986,,Design Center,Boston,1,,,Northern Ave @ Tide St - Silver Line - SL2 Design Center,LocalBus,3
6207,Main St @ Kennedy Dr,42.464483,-71.021391,,,Saugus,0,,,,LocalBus,3
430,Talbot Ave @ Dorchester Ave,42.286651,-71.064759,,,Boston,1,,,,LocalBus,3
1293,Washington St @ Bartlett St,42.341245,-71.138162,,,Brookline,1,,,,LocalBus,3
61872,Washington St @ Oak St,42.257212,-71.161892,,,Dedham,1,,,,LocalBus,3
13093,Adams St @ Grenwold Rd,42.253016,-71.017747,,,Quincy,1,,,,LocalBus,3
13590,Tremont St @ Tobin Community Center,42.332118,-71.098589,,,Boston,1,,,,LocalBus,3
5804,Winthrop Ave @ Victoria St,42.406042,-71.007663,,,Revere,0,,,,LocalBus,3
3855,Independence Ave @ Centre St,42.228247,-71.004983,,,Braintree,0,,,,LocalBus,3
10000,Tremont St opp Temple Pl,42.355692,-71.062911,,,Boston,1,,,,LocalBus,3
3551,Lincoln St opp USS Amesbury Dr,42.24906,-70.914494,,,Hingham,1,,,,LocalBus,3
3032,Hancock St @ Carruth St,42.259227,-71.009528,,,Quincy,0,,,,LocalBus,3
19661,Mall at Chestnut Hill @ Bloomingdales,42.321841,-71.177708,,,Newton,1,,,,LocalBus,3
9955,240 Southampton St,42.331049,-71.064668,,,Boston,2,,,,LocalBus,3
1775,Park Dr @ Beacon St,42.346727,-71.105259,,,Boston,1,,,,LocalBus,3
34021,Willard St @ Bates Ave,42.24645,-71.0327,,,Quincy,1,,,,LocalBus,3
636,Washington St @ Cummins Hwy,42.28666,-71.127791,,,Boston,1,,,,LocalBus,3
109826,Veterans Rd @ Shirley St,42.381135,-70.975503,,,Winthrop,1,,,,LocalBus,3
6125,Loring Ave @ Cedar Ave,42.487034,-70.900223,,,Salem,1,,,,LocalBus,3
2225,Broadway @ Highland Ave,42.371712,-71.106979,,,Cambridge,1,,,,LocalBus,3
49904,Central St @ Pine St,42.483236,-71.122749,,,Woburn,1,,,,LocalBus,3
5315,Main St @ Hancock Ave,42.410667,-71.110163,,,Medford,1,,,,LocalBus,3
5054,Hancock St @ Glendale Rd,42.41303,-71.055072,,,Everett,1,,,,LocalBus,3
8597,Massachusetts Ave @ Percy Rd,42.441925,-71.216775,,,Lexington,1,,,,LocalBus,3
5335,Pleasant St @ Gale St,42.425426,-71.085785,,,Malden,1,,,,LocalBus,3
5549,Elm St @ Woodlawn Ave,42.415431,-71.034234,,,Everett,1,,,,LocalBus,3
3270,Sea St opp Darrow St,42.265817,-70.959206,,,Quincy,0,,,,LocalBus,3
5788,Beach St @ School St,42.408978,-71.008839,,,Revere,1,,,,LocalBus,3
3109,Highland Ave @ Wilson Ave,42.268435,-71.029685,,,Quincy,1,,,,LocalBus,3
45414,Medford St @ Green St,42.418173,-71.070712,,,Malden,1,,,,LocalBus,3
8633,Marrett Rd opp Downing Rd,42.434707,-71.239452,,,Lexington,1,,,,LocalBus,3
7700,Beaver St @ Valley View Rd,42.38451,-71.231356,,,Waltham,2,,,,LocalBus,3
78141,Crescent St opp Cherry St,42.367747,-71.242903,,,Waltham,1,,,,LocalBus,3
15625,Everett Ave @ Revere Beach Pkwy,42.402641,-71.041771,,,Everett,1,,,,LocalBus,3
8504,Centre St @ Beacon St,42.329848,-71.194786,,,Newton,1,,,,LocalBus,3
3539,Bridge St @ Standish St,42.242902,-70.950907,,,Weymouth,1,,,,LocalBus,3
5640,Chelsea St @ S Ferry St,42.404066,-71.048341,,,Everett,1,,,,LocalBus,3
4850,Humphrey St opp Sevinor Rd,42.490417,-70.877262,,,Marblehead,1,,,,LocalBus,3
1488,Dudley St @ Adams St,42.327844,-71.077494,,,Boston,1,,,,LocalBus,3
5576,289 Elm St,42.415126,-71.0348,,,Everett,1,,,,LocalBus,3
77376,High St @ Newton St,42.366705,-71.231317,,,Waltham,0,,,,LocalBus,3
1718,Blue Hill Ave @ Woodhaven St,42.27315,-71.093816,,,Boston,1,,,,LocalBus,3
3236,Elm Ave @ Hancock St,42.266804,-71.014408,,,Quincy,1,,,,LocalBus,3
7478,Main St @ Vine St,42.464425,-71.018619,,,Saugus,1,,,,LocalBus,3
11891,Pearl St @ Congress St,42.357495,-71.056251,,,Boston,1,,,,LocalBus,3
1577,Blue Hill Ave @ Mt Pleasant Ave,42.32505,-71.075288,,,Boston,1,,,,LocalBus,3
2902,Mystic Ave @ Kensingston Ave,42.39193,-71.084983,,,Somerville,1,,,,LocalBus,3
3854,41 Independence Ave,42.230747,-71.005524,,,Braintree,1,,,,LocalBus,3
2711,Broadway @ Glen St,42.387798,-71.084329,,,Somerville,1,,,,LocalBus,3
12145,Fresh Pond Golf Course,42.380718,-71.153669,,,Cambridge,1,,,,LocalBus,3
3614,Bridge St @ Blackstone Rd,42.243686,-70.946188,,,Weymouth,1,,,,LocalBus,3
8239,99 Cambridge St,42.496674,-71.19443,,,Burlington,1,,,,LocalBus,3
9981,Beacon St opp Walnut St,42.356954,-71.065766,,,Boston,1,,,,LocalBus,3
109819,Washington Ave opp River Rd,42.3719,-70.974424,,,Winthrop,1,,,,LocalBus,3
7370,Chestnut St @ Allen Ave,42.475465,-70.946145,,,Lynn,1,,,,LocalBus,3
4605,North St @ Garden Terr,42.530543,-70.90791,,,Salem,1,,,,LocalBus,3
2673,Highland Ave @ Willow Ave,42.394211,-71.11695,,,Somerville,1,,,,LocalBus,3
5902,Lexington St @ Meridian St,42.377179,-71.039091,,,Boston,1,,,,LocalBus,3
34879,Springs Rd @ Bldg 70,42.500233,-71.272622,,,Bedford,1,,,,LocalBus,3
4813,Opp 174 Humphrey St,42.467487,-70.916052,,,Swampscott,1,,,,LocalBus,3
7475,Main St @ Summer St,42.464758,-71.012402,,,Saugus,1,,,,LocalBus,3
415,Blue Hill Ave @ Franklin Park Rd,42.303293,-71.08537,,,Boston,1,,,,LocalBus,3
5751,Broadway @ Crescent Ave,42.395197,-71.029701,,,Chelsea,1,,,,LocalBus,3
6285,Salem St opp Bellvale St,42.434727,-71.03157,,,Malden,1,,,,LocalBus,3
4667,North St @ Highland St,42.532259,-70.912682,,,Salem,1,,,,LocalBus,3
48618,Washington St opp Mylod St,42.169956,-71.210423,,,Norwood,0,,,,LocalBus,3
1558,Brookline Ave @ Francis St,42.337167,-71.109067,,,Boston,1,,,,LocalBus,3
5629,Garfield Ave @ Clyde St,42.406284,-71.029419,,,Chelsea,1,,,,LocalBus,3
425,Talbot Ave @ Norfolk St,42.290184,-71.072141,,,Boston,1,,,,LocalBus,3
599,Washington St @ Mosgrove Ave,42.29162,-71.122671,,,Boston,1,,,,LocalBus,3
2675,Highland Ave @ Willow Ave,42.393977,-71.116662,,,Somerville,1,,,,LocalBus,3
6375,River St @ Huntington Ave,42.261174,-71.11341,,,Boston,1,,,,LocalBus,3
8213,Oak St @ Chestnut St,42.309507,-71.220609,,,Newton,1,,,,LocalBus,3
3865,Washington St @ Robinson Ave,42.212953,-71.004648,,,Braintree,1,,,,LocalBus,3
5270,Fellsway @ Second St,42.412001,-71.085148,,,Medford,0,,,,LocalBus,3
3592,Otis St opp Broad Cove Rd,42.251452,-70.892094,,,Hingham,1,,,,LocalBus,3
14383,Common St @ Hilltop St,42.252744,-71.025077,,,Quincy,1,,,,LocalBus,3
4895,Broad St @ Silsbee St,42.463356,-70.940051,,,Lynn,1,,,,LocalBus,3
1607,Bacon St @ Greenwood Ln,42.386659,-71.240623,,,Waltham,1,,,,LocalBus,3
204,Congress St opp North St,42.359546,-71.057192,,,Boston,1,,,,LocalBus,3
5459,Salem St @ Richardson St,42.429249,-71.061406,,,Malden,1,,,,LocalBus,3
3277,700 Sea St,42.263377,-70.972057,,,Quincy,1,,,,LocalBus,3
111656,Washington St opp Canton Center Station,42.156617,-71.145462,,,Canton,1,,,,LocalBus,3
7330,Lynnfield St @ Woodale Rd,42.497824,-70.97096,,,Lynn,1,,,,LocalBus,3
3164,E Squantum St @ Faxon Rd,42.280249,-71.024864,,,Quincy,1,,,,LocalBus,3
44330,Medford St @ Brackenbury St,42.418162,-71.068466,,,Malden,1,,,,LocalBus,3
4848,Humphrey St @ Laurel St,42.492223,-70.87387,,,Marblehead,1,,,,LocalBus,3
5413,Main St @ Clarendon St,42.416908,-71.065277,,,Malden,1,,,,LocalBus,3
7630,Washington St @ Lowell Ave,42.350964,-71.21073,,,Newton,1,,,,LocalBus,3
7386,Boston St @ Hamilton St,42.460465,-70.98878,,,Lynn,1,,,,LocalBus,3
5232,Morton St opp Shattuck Hospital,42.298561,-71.102226,,,Boston,2,,,,LocalBus,3
81688,Waltham St @ Hazelhurst Ave,42.363127,-71.225457,,,Newton,1,,,,LocalBus,3
319,Dorchester Ave @ Ellet St,42.304333,-71.059214,,,Boston,1,,,,LocalBus,3
6900,Cambridge St @ Chestnut Ave,42.51647,-71.20746,,,Burlington,1,,,,LocalBus,3
